"VarCategory"	"GOBPID"	"Term"	"MeanPvalue"	"NConditions"	"EnrichmentTest"	"TestDirection"
"LV"	"GO:0031326"	"regulation of cellular biosynthetic process"	0.006785293768756	1	"GOStats"	"enrichment"
"LV"	"GO:0031396"	"regulation of protein ubiquitination"	0.00709086216972485	2	"GOStats"	"enrichment"
"LV"	"GO:0031577"	"spindle checkpoint"	0.00571290058394219	1	"GOStats"	"enrichment"
"LV"	"GO:0032006"	"regulation of TOR signaling"	0.00173641349892763	1	"GOStats"	"enrichment"
"LV"	"GO:0032012"	"regulation of ARF protein signal transduction"	0.00556685248399122	1	"GOStats"	"enrichment"
"LV"	"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	0.00101100638096935	1	"GOStats"	"enrichment"
"LV"	"GO:0032233"	"positive regulation of actin filament bundle assembly"	0.00619388201783059	1	"GOStats"	"enrichment"
"LV"	"GO:0032259"	"methylation"	5.01056001183136e-09	1	"GOStats"	"enrichment"
"LV"	"GO:0032273"	"positive regulation of protein polymerization"	0.00942169167776783	1	"GOStats"	"enrichment"
"LV"	"GO:0032402"	"melanosome transport"	0.00455770694198178	2	"GOStats"	"enrichment"
"LV"	"GO:0032438"	"melanosome organization"	0.00626257928356101	1	"GOStats"	"enrichment"
"LV"	"GO:0032446"	"protein modification by small protein conjugation"	0.00497316850421035	4	"GOStats"	"enrichment"
"LV"	"GO:0032456"	"endocytic recycling"	0.00581567599951486	1	"GOStats"	"enrichment"
"LV"	"GO:0032488"	"Cdc42 protein signal transduction"	0.00626257928356101	1	"GOStats"	"enrichment"
"LV"	"GO:0032511"	"late endosome to vacuole transport via multivesicular body sorting pathway"	0.0054720335341262	3	"GOStats"	"enrichment"
"LV"	"GO:0032774"	"RNA biosynthetic process"	0.00776500405728472	1	"GOStats"	"enrichment"
"LV"	"GO:0032776"	"DNA methylation on cytosine"	0.00711235899363563	1	"GOStats"	"enrichment"
"LV"	"GO:0032956"	"regulation of actin cytoskeleton organization"	0.000898274606408049	1	"GOStats"	"enrichment"
"LV"	"GO:0032968"	"positive regulation of transcription elongation from RNA polymerase II promoter"	0.00553318058687097	1	"GOStats"	"enrichment"
"LV"	"GO:0032979"	"protein insertion into mitochondrial inner membrane from matrix"	0.00552660309911571	1	"GOStats"	"enrichment"
"LV"	"GO:0032984"	"protein-containing complex disassembly"	0.00414791274195864	1	"GOStats"	"enrichment"
"LV"	"GO:0032988"	"ribonucleoprotein complex disassembly"	0.00711235899363563	1	"GOStats"	"enrichment"
"LV"	"GO:0033036"	"macromolecule localization"	0.00292720436264471	3	"GOStats"	"enrichment"
"LV"	"GO:0033043"	"regulation of organelle organization"	0.00239024665951303	1	"GOStats"	"enrichment"
"LV"	"GO:0033044"	"regulation of chromosome organization"	0.0085965836736047	1	"GOStats"	"enrichment"
"LV"	"GO:0033045"	"regulation of sister chromatid segregation"	0.00840890444478196	1	"GOStats"	"enrichment"
"LV"	"GO:0033046"	"negative regulation of sister chromatid segregation"	0.00188697327373234	1	"GOStats"	"enrichment"
"LV"	"GO:0033047"	"regulation of mitotic sister chromatid segregation"	0.000595904284015282	1	"GOStats"	"enrichment"
"LV"	"GO:0033059"	"cellular pigmentation"	0.00382415202737607	2	"GOStats"	"enrichment"
"LV"	"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	0.00125807465898277	1	"GOStats"	"enrichment"
"LV"	"GO:0033365"	"protein localization to organelle"	0.00396493843349553	2	"GOStats"	"enrichment"
"LV"	"GO:0033504"	"floor plate development"	0.00240912385697786	1	"GOStats"	"enrichment"
"LV"	"GO:0033554"	"cellular response to stress"	0.00379390866457303	2	"GOStats"	"enrichment"
"LV"	"GO:0034244"	"negative regulation of transcription elongation from RNA polymerase II promoter"	0.00306934411397408	2	"GOStats"	"enrichment"
"LV"	"GO:0034470"	"ncRNA processing"	0.00492793013875454	3	"GOStats"	"enrichment"
"LV"	"GO:0034599"	"cellular response to oxidative stress"	0.00551463311327612	1	"GOStats"	"enrichment"
"LV"	"GO:0034613"	"cellular protein localization"	0.00449802236188997	6	"GOStats"	"enrichment"
"LV"	"GO:0034614"	"cellular response to reactive oxygen species"	0.00923990657648336	1	"GOStats"	"enrichment"
"LV"	"GO:0034622"	"cellular protein-containing complex assembly"	0.000184318788712698	1	"GOStats"	"enrichment"
"LV"	"GO:0034641"	"cellular nitrogen compound metabolic process"	0.000344661537261082	4	"GOStats"	"enrichment"
"LV"	"GO:0034645"	"cellular macromolecule biosynthetic process"	0.00351516314854729	2	"GOStats"	"enrichment"
"LV"	"GO:0034660"	"ncRNA metabolic process"	0.0033990049729084	1	"GOStats"	"enrichment"
"LV"	"GO:0034968"	"histone lysine methylation"	0.00910571794477554	1	"GOStats"	"enrichment"
"LV"	"GO:0035050"	"embryonic heart tube development"	0.00101729372650436	1	"GOStats"	"enrichment"
"LV"	"GO:0035195"	"gene silencing by miRNA"	0.00514906427765618	1	"GOStats"	"enrichment"
"LV"	"GO:0035269"	"protein O-linked mannosylation"	0.00829051011671744	1	"GOStats"	"enrichment"
"LV"	"GO:0035493"	"SNARE complex assembly"	0.00495890066064502	1	"GOStats"	"enrichment"
"LV"	"GO:0035518"	"histone H2A monoubiquitination"	0.0087201699646674	1	"GOStats"	"enrichment"
"LV"	"GO:0035821"	"modulation of process of other organism"	0.00738544299258829	1	"GOStats"	"enrichment"
"LV"	"GO:0035967"	"cellular response to topologically incorrect protein"	0.00563343325020159	1	"GOStats"	"enrichment"
"LV"	"GO:0036211"	"protein modification process"	0.00495769932354857	2	"GOStats"	"enrichment"
"LV"	"GO:0036260"	"RNA capping"	0.00921761789366871	1	"GOStats"	"enrichment"
"LV"	"GO:0036368"	"cone photoresponse recovery"	0.00143704114492417	1	"GOStats"	"enrichment"
"LV"	"GO:0036503"	"ERAD pathway"	0.00351763893932725	3	"GOStats"	"enrichment"
"LV"	"GO:0039022"	"pronephric duct development"	0.000450603672995981	1	"GOStats"	"enrichment"
"LV"	"GO:0042113"	"B cell activation"	0.00359321880509282	2	"GOStats"	"enrichment"
"LV"	"GO:0042147"	"retrograde transport, endosome to Golgi"	0.00397830022090625	5	"GOStats"	"enrichment"
"LV"	"GO:0042158"	"lipoprotein biosynthetic process"	0.00712328437637925	1	"GOStats"	"enrichment"
"LV"	"GO:0042254"	"ribosome biogenesis"	0.00515088301481584	3	"GOStats"	"enrichment"
"LV"	"GO:0042256"	"mature ribosome assembly"	0.00692435155333884	1	"GOStats"	"enrichment"
"LV"	"GO:0042407"	"cristae formation"	0.00188697327373234	1	"GOStats"	"enrichment"
"LV"	"GO:0042438"	"melanin biosynthetic process"	0.00700616428066666	1	"GOStats"	"enrichment"
"LV"	"GO:0042461"	"photoreceptor cell development"	0.00579123030380011	1	"GOStats"	"enrichment"
"LV"	"GO:0042462"	"eye photoreceptor cell development"	0.00369445035341986	1	"GOStats"	"enrichment"
"LV"	"GO:0042552"	"myelination"	0.00413255482055607	1	"GOStats"	"enrichment"
"LV"	"GO:0042693"	"muscle cell fate commitment"	0.00923990657648336	1	"GOStats"	"enrichment"
"LV"	"GO:0042766"	"nucleosome mobilization"	0.00711235899363563	1	"GOStats"	"enrichment"
"LV"	"GO:0042769"	"DNA damage response, detection of DNA damage"	0.00606721408159728	1	"GOStats"	"enrichment"
"LV"	"GO:0042795"	"snRNA transcription by RNA polymerase II"	0.000715501427727387	1	"GOStats"	"enrichment"
"LV"	"GO:0042796"	"snRNA transcription by RNA polymerase III"	0.00485338451715994	1	"GOStats"	"enrichment"
"LV"	"GO:0042886"	"amide transport"	0.00454776821567336	3	"GOStats"	"enrichment"
"LV"	"GO:0042982"	"amyloid precursor protein metabolic process"	0.00923990657648336	1	"GOStats"	"enrichment"
"LV"	"GO:0043039"	"tRNA aminoacylation"	0.00324140835516623	2	"GOStats"	"enrichment"
"LV"	"GO:0043043"	"peptide biosynthetic process"	0.00775426719219257	1	"GOStats"	"enrichment"
"LV"	"GO:0043044"	"ATP-dependent chromatin remodeling"	0.00493185356381918	4	"GOStats"	"enrichment"
"LV"	"GO:0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00140529691717503	1	"GOStats"	"enrichment"
"LV"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	0.00216215205760626	7	"GOStats"	"enrichment"
"LV"	"GO:0043162"	"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"	0.00932051994037624	1	"GOStats"	"enrichment"
"LV"	"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00805648363453799	1	"GOStats"	"enrichment"
"LV"	"GO:0043412"	"macromolecule modification"	0.00155491643751317	11	"GOStats"	"enrichment"
"LV"	"GO:0043413"	"macromolecule glycosylation"	0.00125944287289904	1	"GOStats"	"enrichment"
"LV"	"GO:0043414"	"macromolecule methylation"	0.00755369497339038	1	"GOStats"	"enrichment"
"LV"	"GO:0043473"	"pigmentation"	0.00775317457697389	1	"GOStats"	"enrichment"
"LV"	"GO:0043476"	"pigment accumulation"	0.00723667708245368	1	"GOStats"	"enrichment"
"LV"	"GO:0043484"	"regulation of RNA splicing"	0.00513401843629825	4	"GOStats"	"enrichment"
"LV"	"GO:0043506"	"regulation of JUN kinase activity"	0.00606721408159728	1	"GOStats"	"enrichment"
"LV"	"GO:0043518"	"negative regulation of DNA damage response, signal transduction by p53 class mediator"	0.00653699576400826	2	"GOStats"	"enrichment"
"LV"	"GO:0043524"	"negative regulation of neuron apoptotic process"	0.00855725118972859	1	"GOStats"	"enrichment"
"LV"	"GO:0043543"	"protein acylation"	0.00482248383154393	1	"GOStats"	"enrichment"
"LV"	"GO:0043574"	"peroxisomal transport"	0.00904391350598391	1	"GOStats"	"enrichment"
"LV"	"GO:0043604"	"amide biosynthetic process"	0.000510917134980766	1	"GOStats"	"enrichment"
"LV"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	0.0017126738816599	5	"GOStats"	"enrichment"
"LV"	"GO:0043666"	"regulation of phosphoprotein phosphatase activity"	0.00663927814888871	2	"GOStats"	"enrichment"
"LV"	"GO:0043687"	"post-translational protein modification"	0.00388448403251304	1	"GOStats"	"enrichment"
"LV"	"GO:0043984"	"histone H4-K16 acetylation"	0.0057673557435654	2	"GOStats"	"enrichment"
"LV"	"GO:0044089"	"positive regulation of cellular component biogenesis"	0.00591070226832604	1	"GOStats"	"enrichment"
"LV"	"GO:0044237"	"cellular metabolic process"	0.000333808299025063	1	"GOStats"	"enrichment"
"LV"	"GO:0044238"	"primary metabolic process"	0.000215203674997889	3	"GOStats"	"enrichment"
"LV"	"GO:0044248"	"cellular catabolic process"	0.00250895380010507	3	"GOStats"	"enrichment"
"LV"	"GO:0044255"	"cellular lipid metabolic process"	0.00293383429027049	1	"GOStats"	"enrichment"
"LV"	"GO:0044257"	"cellular protein catabolic process"	0.00211116818775269	4	"GOStats"	"enrichment"
"LV"	"GO:0044260"	"cellular macromolecule metabolic process"	0.000211759894589137	5	"GOStats"	"enrichment"
"LV"	"GO:0044265"	"cellular macromolecule catabolic process"	0.00643718897263707	2	"GOStats"	"enrichment"
"LV"	"GO:0044267"	"cellular protein metabolic process"	0.00869079783674417	2	"GOStats"	"enrichment"
"LV"	"GO:0044271"	"cellular nitrogen compound biosynthetic process"	0.00514271552200486	1	"GOStats"	"enrichment"
"LV"	"GO:0045022"	"early endosome to late endosome transport"	0.00434932492066341	1	"GOStats"	"enrichment"
"LV"	"GO:0045048"	"protein insertion into ER membrane"	0.00188697327373234	1	"GOStats"	"enrichment"
"LV"	"GO:0045050"	"protein insertion into ER membrane by stop-transfer membrane-anchor sequence"	0.0038048435939851	1	"GOStats"	"enrichment"
"LV"	"GO:0045117"	"azole transmembrane transport"	0.00689383507838655	1	"GOStats"	"enrichment"
"LV"	"GO:0045184"	"establishment of protein localization"	0.00350452830641226	6	"GOStats"	"enrichment"
"LV"	"GO:0045190"	"isotype switching"	0.00720901129383275	1	"GOStats"	"enrichment"
"LV"	"GO:0045471"	"response to ethanol"	0.00896723933932578	1	"GOStats"	"enrichment"
"LV"	"GO:0045494"	"photoreceptor cell maintenance"	0.000509219089196298	1	"GOStats"	"enrichment"
"LV"	"GO:0045732"	"positive regulation of protein catabolic process"	0.00236325704438159	1	"GOStats"	"enrichment"
"LV"	"GO:0045739"	"positive regulation of DNA repair"	0.00761020728178589	1	"GOStats"	"enrichment"
"LV"	"GO:0045747"	"positive regulation of Notch signaling pathway"	0.00956235689582537	1	"GOStats"	"enrichment"
"LV"	"GO:0045840"	"positive regulation of mitotic nuclear division"	0.00534178883988059	1	"GOStats"	"enrichment"
"LV"	"GO:0045860"	"positive regulation of protein kinase activity"	0.0047110451623654	1	"GOStats"	"enrichment"
"LV"	"GO:0045899"	"positive regulation of RNA polymerase II transcription preinitiation complex assembly"	0.00299958538947406	4	"GOStats"	"enrichment"
"LV"	"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	0.00593471382266467	3	"GOStats"	"enrichment"
"LV"	"GO:0046048"	"UDP metabolic process"	0.00700637109723575	1	"GOStats"	"enrichment"
"LV"	"GO:0046467"	"membrane lipid biosynthetic process"	0.00644208575424533	1	"GOStats"	"enrichment"
"LV"	"GO:0046474"	"glycerophospholipid biosynthetic process"	0.00430153601767784	5	"GOStats"	"enrichment"
"LV"	"GO:0046483"	"heterocycle metabolic process"	0.00196579798311729	4	"GOStats"	"enrichment"
"LV"	"GO:0046488"	"phosphatidylinositol metabolic process"	0.00371434757087515	1	"GOStats"	"enrichment"
"LV"	"GO:0046835"	"carbohydrate phosphorylation"	0.0038048435939851	1	"GOStats"	"enrichment"
"LV"	"GO:0046907"	"intracellular transport"	0.00271146079424532	5	"GOStats"	"enrichment"
"LV"	"GO:0048024"	"regulation of mRNA splicing, via spliceosome"	0.00704630415285014	1	"GOStats"	"enrichment"
"LV"	"GO:0048193"	"Golgi vesicle transport"	0.00442629495755021	1	"GOStats"	"enrichment"
"LV"	"GO:0048211"	"Golgi vesicle docking"	0.00710135957316765	1	"GOStats"	"enrichment"
"LV"	"GO:0048262"	"determination of dorsal/ventral asymmetry"	0.00988308302037095	1	"GOStats"	"enrichment"
"LV"	"GO:0048264"	"determination of ventral identity"	0.00188697327373234	1	"GOStats"	"enrichment"
"LV"	"GO:0048268"	"clathrin coat assembly"	0.00511033352313878	1	"GOStats"	"enrichment"
"LV"	"GO:0048278"	"vesicle docking"	0.00975517167472038	1	"GOStats"	"enrichment"
"LV"	"GO:0048280"	"vesicle fusion with Golgi apparatus"	0.00921761789366871	1	"GOStats"	"enrichment"
"LV"	"GO:0048284"	"organelle fusion"	0.00334330001942767	5	"GOStats"	"enrichment"
"LV"	"GO:0048285"	"organelle fission"	0.00301786613367892	1	"GOStats"	"enrichment"
"LV"	"GO:0048557"	"embryonic digestive tract morphogenesis"	0.00700637109723575	1	"GOStats"	"enrichment"
"LV"	"GO:0048565"	"digestive tract development"	0.00616817023282664	1	"GOStats"	"enrichment"
"LV"	"GO:0048666"	"neuron development"	0.00574220220935548	2	"GOStats"	"enrichment"
"LV"	"GO:0048699"	"generation of neurons"	0.00585366875458136	1	"GOStats"	"enrichment"
"LV"	"GO:0048729"	"tissue morphogenesis"	0.00727667888676854	1	"GOStats"	"enrichment"
"LV"	"GO:0048845"	"venous blood vessel morphogenesis"	0.00485338451715994	1	"GOStats"	"enrichment"
"LV"	"GO:0048880"	"sensory system development"	0.000688544634565052	1	"GOStats"	"enrichment"
"LV"	"GO:0048882"	"lateral line development"	0.00782067365716074	1	"GOStats"	"enrichment"
"LV"	"GO:0050657"	"nucleic acid transport"	0.00112740582538069	1	"GOStats"	"enrichment"
"LV"	"GO:0050684"	"regulation of mRNA processing"	0.00416061421523134	4	"GOStats"	"enrichment"
"LV"	"GO:0050686"	"negative regulation of mRNA processing"	0.00750648622624354	1	"GOStats"	"enrichment"
"LV"	"GO:0050794"	"regulation of cellular process"	0.000878222714362223	1	"GOStats"	"enrichment"
"LV"	"GO:0050806"	"positive regulation of synaptic transmission"	0.00598618025613719	1	"GOStats"	"enrichment"
"LV"	"GO:0050877"	"nervous system process"	0.00290854390216436	3	"GOStats"	"enrichment"
"LV"	"GO:0050910"	"detection of mechanical stimulus involved in sensory perception of sound"	0.00139866849348839	1	"GOStats"	"enrichment"
"LV"	"GO:0050974"	"detection of mechanical stimulus involved in sensory perception"	0.00552660309911571	1	"GOStats"	"enrichment"
"LV"	"GO:0050982"	"detection of mechanical stimulus"	0.000982164130290277	1	"GOStats"	"enrichment"
"LV"	"GO:0051028"	"mRNA transport"	0.00891868330286997	1	"GOStats"	"enrichment"
"LV"	"GO:0051052"	"regulation of DNA metabolic process"	0.00570851034999613	1	"GOStats"	"enrichment"
"LV"	"GO:0051098"	"regulation of binding"	0.00956235689582537	1	"GOStats"	"enrichment"
"LV"	"GO:0051128"	"regulation of cellular component organization"	0.00843744051663598	1	"GOStats"	"enrichment"
"LV"	"GO:0051130"	"positive regulation of cellular component organization"	0.00811332310976937	1	"GOStats"	"enrichment"
"LV"	"GO:0051173"	"positive regulation of nitrogen compound metabolic process"	0.00724289665137049	2	"GOStats"	"enrichment"
"LV"	"GO:0051179"	"localization"	0.0019371985134601	1	"GOStats"	"enrichment"
"LV"	"GO:0051225"	"spindle assembly"	0.0039864668704953	4	"GOStats"	"enrichment"
"LV"	"GO:0051234"	"establishment of localization"	0.00274485509941833	1	"GOStats"	"enrichment"
"LV"	"GO:0051236"	"establishment of RNA localization"	0.00112740582538069	1	"GOStats"	"enrichment"
"LV"	"GO:0051260"	"protein homooligomerization"	0.007032933178233	1	"GOStats"	"enrichment"
"LV"	"GO:0051276"	"chromosome organization"	0.00499769962339917	5	"GOStats"	"enrichment"
"LV"	"GO:0051292"	"nuclear pore complex assembly"	0.00711235899363563	1	"GOStats"	"enrichment"
"LV"	"GO:0051301"	"cell division"	0.00286697680142251	2	"GOStats"	"enrichment"
"LV"	"GO:0051306"	"mitotic sister chromatid separation"	0.00986618636778598	1	"GOStats"	"enrichment"
"LV"	"GO:0051321"	"meiotic cell cycle"	0.00427384064848362	1	"GOStats"	"enrichment"
"LV"	"GO:0051489"	"regulation of filopodium assembly"	0.00117740158762031	1	"GOStats"	"enrichment"
"LV"	"GO:0051491"	"positive regulation of filopodium assembly"	0.00558935999349814	1	"GOStats"	"enrichment"
"LV"	"GO:0051561"	"positive regulation of mitochondrial calcium ion concentration"	0.00310201521238002	1	"GOStats"	"enrichment"
"LV"	"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	0.00377131455804401	5	"GOStats"	"enrichment"
"LV"	"GO:0051604"	"protein maturation"	0.00501947514644846	1	"GOStats"	"enrichment"
"LV"	"GO:0051640"	"organelle localization"	0.00330671276872569	3	"GOStats"	"enrichment"
"LV"	"GO:0051641"	"cellular localization"	0.00339743401698087	3	"GOStats"	"enrichment"
"LV"	"GO:0051642"	"centrosome localization"	0.00479967242250447	1	"GOStats"	"enrichment"
"LV"	"GO:0051645"	"Golgi localization"	0.00683422793628761	2	"GOStats"	"enrichment"
"LV"	"GO:0051649"	"establishment of localization in cell"	0.00112892550698675	8	"GOStats"	"enrichment"
"LV"	"GO:0051656"	"establishment of organelle localization"	0.0080180884629765	1	"GOStats"	"enrichment"
"LV"	"GO:0051701"	"biological process involved in interaction with host"	0.00738544299258829	1	"GOStats"	"enrichment"
"LV"	"GO:0051782"	"negative regulation of cell division"	0.00624922090563453	1	"GOStats"	"enrichment"
"LV"	"GO:0051788"	"response to misfolded protein"	0.00127230943148084	1	"GOStats"	"enrichment"
"LV"	"GO:0051875"	"pigment granule localization"	0.00177299146656246	1	"GOStats"	"enrichment"
"LV"	"GO:0051877"	"pigment granule aggregation in cell center"	0.0013638687716122	1	"GOStats"	"enrichment"
"LV"	"GO:0051898"	"negative regulation of protein kinase B signaling"	0.00624922090563453	1	"GOStats"	"enrichment"
"LV"	"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	0.00606721408159728	1	"GOStats"	"enrichment"
"LV"	"GO:0055113"	"epiboly involved in gastrulation with mouth forming second"	0.00739714445438551	1	"GOStats"	"enrichment"
"LV"	"GO:0060041"	"retina development in camera-type eye"	0.00496781792275539	1	"GOStats"	"enrichment"
"LV"	"GO:0060070"	"canonical Wnt signaling pathway"	0.00772774215869555	1	"GOStats"	"enrichment"
"LV"	"GO:0060216"	"definitive hemopoiesis"	0.00536730123957241	2	"GOStats"	"enrichment"
"LV"	"GO:0060217"	"hemangioblast cell differentiation"	0.0081880637815728	1	"GOStats"	"enrichment"
"LV"	"GO:0060255"	"regulation of macromolecule metabolic process"	0.00210364480809823	1	"GOStats"	"enrichment"
"LV"	"GO:0060260"	"regulation of transcription initiation from RNA polymerase II promoter"	0.00325901267976311	3	"GOStats"	"enrichment"
"LV"	"GO:0060271"	"cilium assembly"	0.00352156987696912	1	"GOStats"	"enrichment"
"LV"	"GO:0060287"	"epithelial cilium movement involved in determination of left/right asymmetry"	0.000910373987291519	1	"GOStats"	"enrichment"
"LV"	"GO:0060548"	"negative regulation of cell death"	0.0066933763127056	1	"GOStats"	"enrichment"
