Gene name	Gene stable ID	Gene type
rpa2	ENSELUG00000018471	protein_coding
efna1a	ENSELUG00000033446	protein_coding
adra1d	ENSELUG00000003758	protein_coding
	ENSELUG00000025050	lncRNA
	ENSELUG00000009365	protein_coding
	ENSELUG00000031687	protein_coding
tyw5	ENSELUG00000009389	protein_coding
snrpc	ENSELUG00000020489	protein_coding
efna3a	ENSELUG00000001706	protein_coding
magoh	ENSELUG00000023997	protein_coding
mrtfaa	ENSELUG00000007233	protein_coding
	ENSELUG00000032619	protein_coding
	ENSELUG00000027526	protein_coding
	ENSELUG00000020938	protein_coding
hfm1	ENSELUG00000018944	protein_coding
fam160a1b	ENSELUG00000006730	protein_coding
dlc	ENSELUG00000011615	protein_coding
	ENSELUG00000029195	lncRNA
exd2	ENSELUG00000022318	protein_coding
TMEM233	ENSELUG00000023245	protein_coding
	ENSELUG00000018491	protein_coding
	ENSELUG00000018341	protein_coding
	ENSELUG00000023230	protein_coding
snx6	ENSELUG00000003469	protein_coding
cks1b	ENSELUG00000008403	protein_coding
	ENSELUG00000000126	protein_coding
hgd	ENSELUG00000008804	protein_coding
ccdc127b	ENSELUG00000008130	protein_coding
rasgef1bb	ENSELUG00000001592	protein_coding
kl	ENSELUG00000007579	protein_coding
atp8b1	ENSELUG00000015686	protein_coding
	ENSELUG00000020468	protein_coding
grid2ipa	ENSELUG00000006388	protein_coding
	ENSELUG00000018462	protein_coding
RAP1GDS1	ENSELUG00000016426	protein_coding
	ENSELUG00000027301	protein_coding
aspscr1	ENSELUG00000018418	protein_coding
	ENSELUG00000031915	protein_coding
cpb1	ENSELUG00000004007	protein_coding
mettl2a	ENSELUG00000017635	protein_coding
riok1	ENSELUG00000017029	protein_coding
	ENSELUG00000027542	protein_coding
sdha	ENSELUG00000008178	protein_coding
ndst2a	ENSELUG00000012593	protein_coding
tet2	ENSELUG00000017237	protein_coding
	ENSELUG00000011022	protein_coding
bcl2b	ENSELUG00000031731	protein_coding
	ENSELUG00000024759	protein_coding
si:ch211-167j9.5	ENSELUG00000028143	protein_coding
uck2a	ENSELUG00000023958	protein_coding
endouc	ENSELUG00000024147	protein_coding
ELK3	ENSELUG00000007836	protein_coding
themis2	ENSELUG00000018523	protein_coding
	ENSELUG00000027317	lncRNA
mfap3l	ENSELUG00000004442	protein_coding
	ENSELUG00000030245	protein_coding
	ENSELUG00000026408	protein_coding
dnai1.2	ENSELUG00000023087	protein_coding
ctnna2	ENSELUG00000003821	protein_coding
prkag2b	ENSELUG00000017614	protein_coding
si:dkey-103i16.6	ENSELUG00000024104	protein_coding
cxxc4	ENSELUG00000017249	protein_coding
chp1	ENSELUG00000011565	protein_coding
	ENSELUG00000018262	protein_coding
pbxip1a	ENSELUG00000008428	protein_coding
si:ch211-167j9.5	ENSELUG00000032242	protein_coding
brwd3	ENSELUG00000028905	protein_coding
tmem198a	ENSELUG00000013341	protein_coding
	ENSELUG00000006203	protein_coding
ern2	ENSELUG00000009350	protein_coding
rac3a	ENSELUG00000011048	protein_coding
si:ch211-237i5.4	ENSELUG00000026136	protein_coding
ric8b	ENSELUG00000024066	protein_coding
dclk2b	ENSELUG00000006818	protein_coding
	ENSELUG00000001234	protein_coding
ism1	ENSELUG00000017163	protein_coding
CDKN2B	ENSELUG00000017284	protein_coding
	ENSELUG00000034199	protein_coding
clcn3	ENSELUG00000004494	protein_coding
	ENSELUG00000006194	protein_coding
lsm12a	ENSELUG00000000256	protein_coding
ripk2	ENSELUG00000023504	protein_coding
	ENSELUG00000019947	protein_coding
s100a11	ENSELUG00000008472	protein_coding
	ENSELUG00000034071	protein_coding
igfbp2b	ENSELUG00000017307	protein_coding
	ENSELUG00000033415	pseudogene
mfap4	ENSELUG00000017135	protein_coding
vstm4b	ENSELUG00000006186	protein_coding
lrrc8da	ENSELUG00000029638	protein_coding
	ENSELUG00000030036	protein_coding
peli2	ENSELUG00000008499	protein_coding
COX20	ENSELUG00000029049	protein_coding
samd11	ENSELUG00000008583	protein_coding
prom1a	ENSELUG00000003139	protein_coding
igfbp5b	ENSELUG00000017283	protein_coding
gtf2b	ENSELUG00000018769	protein_coding
ASIC2	ENSELUG00000022180	protein_coding
	ENSELUG00000009514	protein_coding
hal	ENSELUG00000007804	protein_coding
s100u	ENSELUG00000008487	protein_coding
nox5	ENSELUG00000002691	protein_coding
ppp1r8b	ENSELUG00000018558	protein_coding
NOTUM	ENSELUG00000018482	protein_coding
agtr1b	ENSELUG00000004016	protein_coding
	ENSELUG00000017260	protein_coding
mylz3	ENSELUG00000033756	protein_coding
lhb	ENSELUG00000013716	protein_coding
zgc:171775	ENSELUG00000012345	protein_coding
mtap	ENSELUG00000017308	protein_coding
	ENSELUG00000023458	protein_coding
s100s	ENSELUG00000030277	protein_coding
map2k2b	ENSELUG00000008388	protein_coding
	ENSELUG00000019928	protein_coding
	ENSELUG00000028254	protein_coding
lrrc18b	ENSELUG00000030716	protein_coding
si:ch73-193i22.1	ENSELUG00000017316	protein_coding
bin1a	ENSELUG00000013416	protein_coding
zic1	ENSELUG00000004018	protein_coding
si:dkeyp-41f9.4	ENSELUG00000000154	protein_coding
tpm3	ENSELUG00000013238	protein_coding
	ENSELUG00000029260	protein_coding
ktn1	ENSELUG00000008757	protein_coding
tspan15	ENSELUG00000018553	protein_coding
ARHGAP22	ENSELUG00000006130	protein_coding
sh3bgrl	ENSELUG00000009941	protein_coding
	ENSELUG00000025952	protein_coding
ttyh2	ENSELUG00000016559	protein_coding
antxr2b	ENSELUG00000005614	protein_coding
	ENSELUG00000024771	protein_coding
toporsa	ENSELUG00000017342	protein_coding
ARF6	ENSELUG00000000436	protein_coding
zic4	ENSELUG00000004026	protein_coding
rnaset2l	ENSELUG00000011452	protein_coding
zgc:103564	ENSELUG00000013179	protein_coding
	ENSELUG00000013685	protein_coding
fabp11a	ENSELUG00000006015	protein_coding
	ENSELUG00000023436	protein_coding
agtpbp1	ENSELUG00000002764	protein_coding
	ENSELUG00000033068	lncRNA
tacr2	ENSELUG00000018583	protein_coding
	ENSELUG00000009993	protein_coding
	ENSELUG00000000645	protein_coding
rfx4	ENSELUG00000024054	protein_coding
desi2	ENSELUG00000013596	protein_coding
osr1	ENSELUG00000029758	protein_coding
	ENSELUG00000018542	scaRNA
	ENSELUG00000012053	protein_coding
htr5ab	ENSELUG00000006032	protein_coding
	ENSELUG00000017332	protein_coding
ambra1b	ENSELUG00000002670	protein_coding
	ENSELUG00000012068	protein_coding
lyrm4	ENSELUG00000017018	protein_coding
	ENSELUG00000021134	protein_coding
meis3	ENSELUG00000019875	protein_coding
lancl1	ENSELUG00000002523	protein_coding
	ENSELUG00000029219	miRNA
ZMIZ1	ENSELUG00000017058	protein_coding
tspan4a	ENSELUG00000023953	protein_coding
insig1	ENSELUG00000006042	protein_coding
cyp4t8	ENSELUG00000018571	protein_coding
	ENSELUG00000023428	protein_coding
rdh14a	ENSELUG00000017067	protein_coding
SYT2	ENSELUG00000021160	protein_coding
si:ch73-206p6.1	ENSELUG00000004042	protein_coding
gh1	ENSELUG00000013095	protein_coding
si:ch211-26b3.4	ENSELUG00000010102	protein_coding
enox2	ENSELUG00000016690	protein_coding
hdac5	ENSELUG00000007133	protein_coding
kcns3a	ENSELUG00000017074	protein_coding
	ENSELUG00000026119	lncRNA
	ENSELUG00000018629	protein_coding
slc4a3	ENSELUG00000017346	protein_coding
TMCO1	ENSELUG00000028911	protein_coding
naa30	ENSELUG00000012080	protein_coding
rpp40	ENSELUG00000017004	protein_coding
en2a	ENSELUG00000006065	protein_coding
	ENSELUG00000008572	protein_coding
rbm33a	ENSELUG00000006088	protein_coding
naga	ENSELUG00000005169	protein_coding
	ENSELUG00000012145	protein_coding
supt5h	ENSELUG00000011402	protein_coding
paqr3b	ENSELUG00000005678	protein_coding
	ENSELUG00000029037	miRNA
mybphb	ENSELUG00000021224	protein_coding
ATG2A	ENSELUG00000008477	protein_coding
ndufb6	ENSELUG00000017348	protein_coding
	ENSELUG00000012977	protein_coding
pygo2	ENSELUG00000008606	protein_coding
nasp	ENSELUG00000023668	protein_coding
cdyl	ENSELUG00000016966	protein_coding
wdr35	ENSELUG00000000649	protein_coding
vegfab	ENSELUG00000005205	protein_coding
chrm4b	ENSELUG00000002647	protein_coding
	ENSELUG00000034524	protein_coding
mapk13	ENSELUG00000005103	protein_coding
	ENSELUG00000023957	protein_coding
stxbp6l	ENSELUG00000008873	protein_coding
	ENSELUG00000017639	snRNA
	ENSELUG00000034082	lncRNA
cgnb	ENSELUG00000008683	protein_coding
	ENSELUG00000007650	protein_coding
	ENSELUG00000030450	lncRNA
	ENSELUG00000025938	protein_coding
	ENSELUG00000016063	protein_coding
mdkb	ENSELUG00000033212	protein_coding
shha	ENSELUG00000006116	protein_coding
mapk8b	ENSELUG00000006089	protein_coding
	ENSELUG00000008977	protein_coding
	ENSELUG00000017364	protein_coding
gli2b	ENSELUG00000017638	protein_coding
actr10	ENSELUG00000012190	protein_coding
rnf32	ENSELUG00000006137	protein_coding
nrbp2a	ENSELUG00000016937	protein_coding
	ENSELUG00000034170	protein_coding
dpy30	ENSELUG00000016048	protein_coding
	ENSELUG00000034357	protein_coding
	ENSELUG00000029013	lncRNA
	ENSELUG00000027294	lncRNA
	ENSELUG00000001429	protein_coding
	ENSELUG00000025715	protein_coding
sall4	ENSELUG00000005696	protein_coding
idh3a	ENSELUG00000003994	protein_coding
hmga1a	ENSELUG00000019318	protein_coding
	ENSELUG00000032103	lncRNA
mxd4	ENSELUG00000017393	protein_coding
BCL7A	ENSELUG00000002625	protein_coding
lmbr1	ENSELUG00000006220	protein_coding
smim29	ENSELUG00000019304	protein_coding
ncalda	ENSELUG00000003663	protein_coding
mrps18a	ENSELUG00000005253	protein_coding
si:dkey-175m17.7	ENSELUG00000015706	protein_coding
anxa3	ENSELUG00000005818	protein_coding
	ENSELUG00000034024	lncRNA
si:ch73-290k24.6	ENSELUG00000017418	protein_coding
	ENSELUG00000002632	protein_coding
nudt3a	ENSELUG00000019268	protein_coding
zfp64	ENSELUG00000005665	protein_coding
psen2	ENSELUG00000001236	protein_coding
ttc19	ENSELUG00000027267	protein_coding
stx11b.2	ENSELUG00000017392	protein_coding
si:dkey-175m17.6	ENSELUG00000015715	protein_coding
	ENSELUG00000032224	lncRNA
	ENSELUG00000006837	protein_coding
man1b1a	ENSELUG00000009020	protein_coding
	ENSELUG00000012903	protein_coding
	ENSELUG00000013545	protein_coding
	ENSELUG00000033637	protein_coding
stx11a	ENSELUG00000017388	protein_coding
DCAF1	ENSELUG00000001858	protein_coding
id4	ENSELUG00000032505	protein_coding
akr1a1	ENSELUG00000023830	protein_coding
zdhhc13	ENSELUG00000024011	protein_coding
	ENSELUG00000031527	protein_coding
sart1	ENSELUG00000015791	protein_coding
pacsin1a	ENSELUG00000019245	protein_coding
gps1	ENSELUG00000011084	protein_coding
acat2	ENSELUG00000017338	protein_coding
ednrab	ENSELUG00000006885	protein_coding
	ENSELUG00000034625	lncRNA
	ENSELUG00000027164	protein_coding
tshz2	ENSELUG00000005624	protein_coding
HBP1	ENSELUG00000017031	protein_coding
rsph9	ENSELUG00000005279	protein_coding
slc5a11	ENSELUG00000006253	protein_coding
	ENSELUG00000008723	protein_coding
	ENSELUG00000019851	protein_coding
	ENSELUG00000005606	protein_coding
SGCZ	ENSELUG00000000671	protein_coding
cep76	ENSELUG00000003693	protein_coding
znf217	ENSELUG00000005599	protein_coding
	ENSELUG00000028935	protein_coding
polr3b	ENSELUG00000023988	protein_coding
srd5a2a	ENSELUG00000016118	protein_coding
	ENSELUG00000012212	protein_coding
nom1	ENSELUG00000006266	protein_coding
denr	ENSELUG00000002656	protein_coding
gjd2b	ENSELUG00000008889	protein_coding
pfdn4	ENSELUG00000029441	protein_coding
cipcb	ENSELUG00000012223	protein_coding
	ENSELUG00000016138	pseudogene
znf410	ENSELUG00000012251	protein_coding
	ENSELUG00000008931	protein_coding
ddx28	ENSELUG00000005302	protein_coding
	ENSELUG00000016145	protein_coding
PRKAR2B	ENSELUG00000017069	protein_coding
	ENSELUG00000027052	protein_coding
C1orf43	ENSELUG00000008771	protein_coding
	ENSELUG00000005540	protein_coding
tmem145	ENSELUG00000020148	protein_coding
plxnb1a	ENSELUG00000012269	protein_coding
oser1	ENSELUG00000031563	protein_coding
nfatc3a	ENSELUG00000005322	protein_coding
sdc4	ENSELUG00000024761	protein_coding
	ENSELUG00000031835	lncRNA
dgkzb	ENSELUG00000024522	protein_coding
	ENSELUG00000002709	protein_coding
adss2	ENSELUG00000013493	protein_coding
gdf5	ENSELUG00000030444	protein_coding
	ENSELUG00000002509	protein_coding
nit1	ENSELUG00000004530	protein_coding
whrna	ENSELUG00000009088	protein_coding
	ENSELUG00000029742	protein_coding
	ENSELUG00000031728	pseudogene
tfr1a	ENSELUG00000016854	protein_coding
entpd5b	ENSELUG00000012318	protein_coding
tmem63a	ENSELUG00000005379	protein_coding
	ENSELUG00000014483	pseudogene
cbln4	ENSELUG00000005527	protein_coding
	ENSELUG00000032342	pseudogene
msh4	ENSELUG00000008851	protein_coding
pfdn2	ENSELUG00000004556	protein_coding
tusc3	ENSELUG00000017480	protein_coding
jag1a	ENSELUG00000016285	protein_coding
plod2	ENSELUG00000004131	protein_coding
vtg3	ENSELUG00000009726	protein_coding
ATXN7L3	ENSELUG00000032089	protein_coding
	ENSELUG00000029989	protein_coding
HIP1R	ENSELUG00000002768	protein_coding
	ENSELUG00000007667	protein_coding
mrrf	ENSELUG00000005852	protein_coding
hsd17b4	ENSELUG00000019400	protein_coding
hsd20b2	ENSELUG00000000198	protein_coding
rfc3	ENSELUG00000007867	protein_coding
	ENSELUG00000005847	protein_coding
uqcc1	ENSELUG00000014439	protein_coding
b4gat1	ENSELUG00000004568	protein_coding
	ENSELUG00000001839	protein_coding
ubap2l	ENSELUG00000008908	protein_coding
rbm18	ENSELUG00000005876	protein_coding
foxj3	ENSELUG00000008473	protein_coding
six7	ENSELUG00000004577	protein_coding
rtn4rl1b	ENSELUG00000021055	protein_coding
asb4	ENSELUG00000019772	protein_coding
chadlb	ENSELUG00000019959	protein_coding
zgc:101810	ENSELUG00000004600	protein_coding
	ENSELUG00000034158	protein_coding
dexi	ENSELUG00000014050	protein_coding
tlk2	ENSELUG00000017621	protein_coding
esrp2	ENSELUG00000005371	protein_coding
	ENSELUG00000005512	protein_coding
LRRN2	ENSELUG00000023853	protein_coding
	ENSELUG00000029828	lncRNA
ppp1r9a	ENSELUG00000019810	protein_coding
	ENSELUG00000014069	protein_coding
	ENSELUG00000032575	lncRNA
rangap1b	ENSELUG00000019942	protein_coding
ccdc17	ENSELUG00000023609	protein_coding
dph1	ENSELUG00000021037	protein_coding
sirt2	ENSELUG00000019819	protein_coding
fgf20a	ENSELUG00000017504	protein_coding
lhx6	ENSELUG00000005915	protein_coding
zgc:153115	ENSELUG00000023419	protein_coding
	ENSELUG00000027105	lncRNA
	ENSELUG00000029827	lncRNA
	ENSELUG00000029357	miRNA
	ENSELUG00000007335	protein_coding
	ENSELUG00000008953	protein_coding
RILPL1	ENSELUG00000002813	protein_coding
STARD13	ENSELUG00000007933	protein_coding
bach1b	ENSELUG00000010195	protein_coding
cdkn1ca	ENSELUG00000020526	protein_coding
	ENSELUG00000023848	miRNA
akna	ENSELUG00000009143	protein_coding
	ENSELUG00000031060	protein_coding
si:ch211-13f8.2	ENSELUG00000023413	protein_coding
map3k7cl	ENSELUG00000001634	protein_coding
fgfbp2a	ENSELUG00000003052	protein_coding
CAAP1	ENSELUG00000032289	protein_coding
rab17	ENSELUG00000009631	protein_coding
tnk2b	ENSELUG00000016720	protein_coding
si:ch211-168d1.3	ENSELUG00000004630	protein_coding
cd40	ENSELUG00000005484	protein_coding
	ENSELUG00000026537	miRNA
	ENSELUG00000021903	protein_coding
meis2a	ENSELUG00000008999	protein_coding
morn5	ENSELUG00000005932	protein_coding
trpm5	ENSELUG00000020566	protein_coding
cct8	ENSELUG00000010278	protein_coding
	ENSELUG00000033525	protein_coding
micu3a	ENSELUG00000017579	protein_coding
KCNJ1	ENSELUG00000000947	protein_coding
fbxl14a	ENSELUG00000023831	protein_coding
ALDH6A1	ENSELUG00000012351	protein_coding
lmx1a	ENSELUG00000011628	protein_coding
tafa5l	ENSELUG00000005040	protein_coding
	ENSELUG00000034612	protein_coding
slc4a1b	ENSELUG00000001882	protein_coding
e2f7	ENSELUG00000000949	protein_coding
	ENSELUG00000017091	protein_coding
nav1b	ENSELUG00000021348	protein_coding
ssuh2rs1	ENSELUG00000001855	protein_coding
	ENSELUG00000016911	protein_coding
	ENSELUG00000025551	lncRNA
nmu	ENSELUG00000004311	protein_coding
ghsrb	ENSELUG00000007817	protein_coding
	ENSELUG00000020998	miRNA
prdm2a	ENSELUG00000008423	protein_coding
	ENSELUG00000033210	miRNA
	ENSELUG00000028654	lncRNA
mlphb	ENSELUG00000009650	protein_coding
hic1	ENSELUG00000001329	protein_coding
INHBB	ENSELUG00000031359	protein_coding
pik3cg	ENSELUG00000017187	protein_coding
fgfbp1b	ENSELUG00000000091	protein_coding
C1orf198	ENSELUG00000022596	protein_coding
rpl8	ENSELUG00000023566	protein_coding
	ENSELUG00000006794	protein_coding
U5	ENSELUG00000027087	snRNA
anxa5a	ENSELUG00000003008	protein_coding
traf6	ENSELUG00000020636	protein_coding
erc1a	ENSELUG00000023800	protein_coding
	ENSELUG00000016898	protein_coding
tsr1	ENSELUG00000020984	protein_coding
ndufa8	ENSELUG00000005962	protein_coding
	ENSELUG00000025148	protein_coding
	ENSELUG00000005027	protein_coding
	ENSELUG00000016889	protein_coding
irx7	ENSELUG00000005436	protein_coding
si:dkey-148a17.6	ENSELUG00000005398	protein_coding
	ENSELUG00000010094	protein_coding
csrp2	ENSELUG00000022210	protein_coding
	ENSELUG00000033753	protein_coding
	ENSELUG00000007319	pseudogene
ralbb	ENSELUG00000017597	protein_coding
	ENSELUG00000005417	protein_coding
U2	ENSELUG00000000139	snRNA
fndc3ba	ENSELUG00000007765	protein_coding
	ENSELUG00000024875	protein_coding
	ENSELUG00000025951	protein_coding
	ENSELUG00000031392	protein_coding
clec11a	ENSELUG00000022615	protein_coding
	ENSELUG00000029908	protein_coding
	ENSELUG00000007304	protein_coding
slc12a9	ENSELUG00000006288	protein_coding
	ENSELUG00000006917	protein_coding
zdhhc17	ENSELUG00000022286	protein_coding
gal3st3	ENSELUG00000027607	protein_coding
exoc1	ENSELUG00000004265	protein_coding
	ENSELUG00000022647	protein_coding
	ENSELUG00000011658	protein_coding
	ENSELUG00000019127	protein_coding
gpbp1l1	ENSELUG00000023599	protein_coding
ccs	ENSELUG00000004661	protein_coding
phactr3a	ENSELUG00000008405	protein_coding
PTPN4	ENSELUG00000017576	protein_coding
SPDEF	ENSELUG00000019175	protein_coding
BOLA2	ENSELUG00000010118	protein_coding
rpl32	ENSELUG00000001851	protein_coding
ILRUN	ENSELUG00000029115	protein_coding
	ENSELUG00000020662	protein_coding
PPIF	ENSELUG00000016849	protein_coding
	ENSELUG00000007868	protein_coding
AMFR	ENSELUG00000005421	protein_coding
SLX1	ENSELUG00000030900	protein_coding
mtor	ENSELUG00000004972	protein_coding
cct6a	ENSELUG00000006939	protein_coding
nubp1	ENSELUG00000014112	protein_coding
ttc13	ENSELUG00000022710	protein_coding
mmp24	ENSELUG00000014430	protein_coding
rbm14b	ENSELUG00000004690	protein_coding
	ENSELUG00000019134	protein_coding
	ENSELUG00000030868	lncRNA
tmem69	ENSELUG00000023591	protein_coding
agtr2	ENSELUG00000010162	protein_coding
usp9	ENSELUG00000023670	protein_coding
	ENSELUG00000028451	protein_coding
	ENSELUG00000007258	protein_coding
SNRPC	ENSELUG00000000815	protein_coding
	ENSELUG00000027185	pseudogene
	ENSELUG00000005382	protein_coding
	ENSELUG00000033159	protein_coding
	ENSELUG00000025459	protein_coding
	ENSELUG00000030198	protein_coding
dnase1l4.1	ENSELUG00000019112	protein_coding
pigt	ENSELUG00000008351	protein_coding
	ENSELUG00000010141	protein_coding
si:ch211-243g18.2	ENSELUG00000006006	protein_coding
slc25a24	ENSELUG00000023588	protein_coding
	ENSELUG00000031007	protein_coding
ptpn2a	ENSELUG00000003708	protein_coding
rsph3	ENSELUG00000013616	protein_coding
	ENSELUG00000027803	lncRNA
	ENSELUG00000010152	protein_coding
numb	ENSELUG00000022404	protein_coding
seh1l	ENSELUG00000003728	protein_coding
	ENSELUG00000033997	protein_coding
	ENSELUG00000010324	protein_coding
ttc17	ENSELUG00000020818	protein_coding
lcn15	ENSELUG00000015252	protein_coding
sdhaf3	ENSELUG00000028468	protein_coding
mnx1	ENSELUG00000006275	protein_coding
ciao2b	ENSELUG00000018766	protein_coding
TAGAP	ENSELUG00000013675	protein_coding
tac1	ENSELUG00000008347	protein_coding
ing2	ENSELUG00000010161	protein_coding
stxbp1a	ENSELUG00000009249	protein_coding
GNA12	ENSELUG00000021691	protein_coding
	ENSELUG00000028682	protein_coding
uhrf1bp1	ENSELUG00000001377	protein_coding
	ENSELUG00000032171	lncRNA
rwdd	ENSELUG00000001520	protein_coding
clk4b	ENSELUG00000024259	protein_coding
prr16	ENSELUG00000000832	protein_coding
