Gene name	Gene stable ID	Gene type
	ENSLOCG00000000679	protein_coding
dnah5	ENSLOCG00000000680	protein_coding
cenpn	ENSLOCG00000000681	protein_coding
	ENSLOCG00000000682	protein_coding
efemp2a	ENSLOCG00000000683	protein_coding
hrasb	ENSLOCG00000000684	protein_coding
	ENSLOCG00000000685	protein_coding
	ENSLOCG00000000686	protein_coding
prkg3	ENSLOCG00000000687	protein_coding
BFAR	ENSLOCG00000000688	protein_coding
asic4a	ENSLOCG00000000689	protein_coding
	ENSLOCG00000000690	protein_coding
	ENSLOCG00000000691	protein_coding
tprn	ENSLOCG00000000692	protein_coding
csnk2b	ENSLOCG00000000693	protein_coding
med4	ENSLOCG00000000694	protein_coding
	ENSLOCG00000000695	protein_coding
	ENSLOCG00000000696	protein_coding
	ENSLOCG00000000697	protein_coding
	ENSLOCG00000000698	protein_coding
	ENSLOCG00000000699	protein_coding
psmb2	ENSLOCG00000000700	protein_coding
	ENSLOCG00000000701	protein_coding
	ENSLOCG00000000702	protein_coding
	ENSLOCG00000000703	protein_coding
	ENSLOCG00000000704	protein_coding
npm3	ENSLOCG00000000705	protein_coding
adat2	ENSLOCG00000000706	protein_coding
	ENSLOCG00000000707	protein_coding
	ENSLOCG00000000708	protein_coding
atmin	ENSLOCG00000000709	protein_coding
tsg101a	ENSLOCG00000000710	protein_coding
	ENSLOCG00000000711	protein_coding
si:ch73-141c7.1	ENSLOCG00000000712	protein_coding
	ENSLOCG00000000713	protein_coding
	ENSLOCG00000000714	protein_coding
parn	ENSLOCG00000000715	protein_coding
prrt1	ENSLOCG00000000716	protein_coding
patl1	ENSLOCG00000000717	protein_coding
si:ch1073-416j23.1	ENSLOCG00000000718	protein_coding
treh	ENSLOCG00000000719	protein_coding
tox2	ENSLOCG00000000720	protein_coding
	ENSLOCG00000000721	protein_coding
pard3ab	ENSLOCG00000000722	protein_coding
ssna1	ENSLOCG00000000723	protein_coding
	ENSLOCG00000000724	protein_coding
tfap2e	ENSLOCG00000000725	protein_coding
	ENSLOCG00000000726	protein_coding
gng7	ENSLOCG00000000727	protein_coding
	ENSLOCG00000000728	protein_coding
	ENSLOCG00000000729	protein_coding
	ENSLOCG00000000730	protein_coding
	ENSLOCG00000000731	protein_coding
	ENSLOCG00000000732	protein_coding
pex3	ENSLOCG00000000733	protein_coding
	ENSLOCG00000000734	protein_coding
dcun1d1	ENSLOCG00000000735	protein_coding
	ENSLOCG00000000736	protein_coding
ldha	ENSLOCG00000000737	protein_coding
fibpb	ENSLOCG00000000738	protein_coding
	ENSLOCG00000000739	protein_coding
ABHD1	ENSLOCG00000000740	protein_coding
abo	ENSLOCG00000000741	protein_coding
	ENSLOCG00000000742	protein_coding
	ENSLOCG00000000743	protein_coding
trioa	ENSLOCG00000000744	protein_coding
	ENSLOCG00000000745	protein_coding
	ENSLOCG00000000746	protein_coding
	ENSLOCG00000000747	protein_coding
anapc2	ENSLOCG00000000748	protein_coding
osbp	ENSLOCG00000000749	protein_coding
slc7a5	ENSLOCG00000000750	protein_coding
ddah2	ENSLOCG00000000751	protein_coding
gadd45ba	ENSLOCG00000000752	protein_coding
	ENSLOCG00000000753	protein_coding
igl1c3	ENSLOCG00000000754	protein_coding
	ENSLOCG00000000755	protein_coding
	ENSLOCG00000000756	protein_coding
ncdn	ENSLOCG00000000757	protein_coding
	ENSLOCG00000000758	protein_coding
gmppaa	ENSLOCG00000000759	protein_coding
	ENSLOCG00000000760	protein_coding
	ENSLOCG00000000761	protein_coding
fuca2	ENSLOCG00000000762	protein_coding
	ENSLOCG00000000763	protein_coding
	ENSLOCG00000000764	protein_coding
brsk2b	ENSLOCG00000000765	protein_coding
EPHA8	ENSLOCG00000000766	protein_coding
ighv9-2	ENSLOCG00000000767	protein_coding
ctsba	ENSLOCG00000000768	protein_coding
	ENSLOCG00000000769	protein_coding
ddx6	ENSLOCG00000000770	protein_coding
fosl1a	ENSLOCG00000000771	protein_coding
atp6v1g1	ENSLOCG00000000772	protein_coding
	ENSLOCG00000000773	protein_coding
	ENSLOCG00000000774	protein_coding
	ENSLOCG00000000775	protein_coding
	ENSLOCG00000000776	protein_coding
	ENSLOCG00000000777	protein_coding
mccc1	ENSLOCG00000000778	protein_coding
	ENSLOCG00000000779	protein_coding
	ENSLOCG00000000780	protein_coding
	ENSLOCG00000000781	protein_coding
	ENSLOCG00000000782	protein_coding
	ENSLOCG00000000783	protein_coding
	ENSLOCG00000000784	protein_coding
	ENSLOCG00000000785	protein_coding
SNTA1	ENSLOCG00000000786	protein_coding
	ENSLOCG00000000787	protein_coding
catip	ENSLOCG00000000788	protein_coding
poldip2	ENSLOCG00000000789	protein_coding
nrp1a	ENSLOCG00000000790	protein_coding
fdft1	ENSLOCG00000000791	protein_coding
CIBAR2	ENSLOCG00000000792	protein_coding
	ENSLOCG00000000793	protein_coding
cxcr5	ENSLOCG00000000794	protein_coding
mus81	ENSLOCG00000000795	protein_coding
pabpn1	ENSLOCG00000000796	protein_coding
acy3.2	ENSLOCG00000000797	protein_coding
tbc1d17	ENSLOCG00000000798	protein_coding
prss59.2	ENSLOCG00000000799	protein_coding
adprhl2	ENSLOCG00000000800	protein_coding
	ENSLOCG00000000801	protein_coding
acsm3	ENSLOCG00000000802	protein_coding
tnni4b.1	ENSLOCG00000000803	protein_coding
	ENSLOCG00000000804	protein_coding
	ENSLOCG00000000805	protein_coding
	ENSLOCG00000000806	protein_coding
	ENSLOCG00000000807	protein_coding
tmem199	ENSLOCG00000000808	protein_coding
	ENSLOCG00000000809	protein_coding
	ENSLOCG00000000810	protein_coding
	ENSLOCG00000000811	protein_coding
glb1	ENSLOCG00000000812	protein_coding
	ENSLOCG00000000813	protein_coding
atf3	ENSLOCG00000000814	protein_coding
bcl9l	ENSLOCG00000000815	protein_coding
cbfa2t2	ENSLOCG00000000816	protein_coding
gata4	ENSLOCG00000000817	protein_coding
fbxw5	ENSLOCG00000000818	protein_coding
itgb1b	ENSLOCG00000000819	protein_coding
cap1	ENSLOCG00000000820	protein_coding
pnkd	ENSLOCG00000000821	protein_coding
	ENSLOCG00000000822	protein_coding
rcvrn2	ENSLOCG00000000823	protein_coding
ovol1a	ENSLOCG00000000824	protein_coding
cldnd1b	ENSLOCG00000000825	protein_coding
cct7	ENSLOCG00000000826	protein_coding
	ENSLOCG00000000827	protein_coding
	ENSLOCG00000000828	protein_coding
ptdss2	ENSLOCG00000000829	protein_coding
dicp2.1	ENSLOCG00000000830	protein_coding
	ENSLOCG00000000831	protein_coding
	ENSLOCG00000000832	protein_coding
nle1	ENSLOCG00000000833	protein_coding
	ENSLOCG00000000834	protein_coding
	ENSLOCG00000000835	protein_coding
batf3	ENSLOCG00000000836	protein_coding
	ENSLOCG00000000837	protein_coding
usp25	ENSLOCG00000000838	protein_coding
xkr5a	ENSLOCG00000000839	protein_coding
traf2b	ENSLOCG00000000840	protein_coding
	ENSLOCG00000000841	protein_coding
	ENSLOCG00000000842	protein_coding
tmbim1a	ENSLOCG00000000843	protein_coding
	ENSLOCG00000000844	protein_coding
	ENSLOCG00000000845	protein_coding
inpp5kb	ENSLOCG00000000846	protein_coding
eif4a2	ENSLOCG00000000847	protein_coding
ppt1	ENSLOCG00000000848	protein_coding
atl3	ENSLOCG00000000849	protein_coding
map1sb	ENSLOCG00000000850	protein_coding
	ENSLOCG00000000851	protein_coding
	ENSLOCG00000000852	protein_coding
	ENSLOCG00000000853	protein_coding
thumpd1	ENSLOCG00000000854	protein_coding
	ENSLOCG00000000855	protein_coding
	ENSLOCG00000000856	protein_coding
trpm5	ENSLOCG00000000857	protein_coding
	ENSLOCG00000000858	protein_coding
	ENSLOCG00000000859	protein_coding
bpgm	ENSLOCG00000000860	protein_coding
ighv4-5	ENSLOCG00000000861	protein_coding
	ENSLOCG00000000862	protein_coding
TATDN3	ENSLOCG00000000863	protein_coding
coq4	ENSLOCG00000000864	protein_coding
necab3	ENSLOCG00000000865	protein_coding
	ENSLOCG00000000866	protein_coding
	ENSLOCG00000000867	protein_coding
tram2	ENSLOCG00000000868	protein_coding
cdon	ENSLOCG00000000869	protein_coding
	ENSLOCG00000000870	protein_coding
MYH6	ENSLOCG00000000871	protein_coding
mcm6	ENSLOCG00000000872	protein_coding
	ENSLOCG00000000873	protein_coding
	ENSLOCG00000000874	protein_coding
eif4h	ENSLOCG00000000875	protein_coding
rfc4	ENSLOCG00000000876	protein_coding
axin1	ENSLOCG00000000877	protein_coding
slc4a11	ENSLOCG00000000878	protein_coding
	ENSLOCG00000000879	protein_coding
si:ch211-145o7.3	ENSLOCG00000000880	protein_coding
zgc:153372	ENSLOCG00000000881	protein_coding
si:ch1073-513e17.1	ENSLOCG00000000882	protein_coding
cald1b	ENSLOCG00000000883	protein_coding
tatdn3	ENSLOCG00000000884	protein_coding
trub2	ENSLOCG00000000885	protein_coding
cldn19	ENSLOCG00000000886	protein_coding
fcho1	ENSLOCG00000000887	protein_coding
itcha	ENSLOCG00000000888	protein_coding
cdkn1cb	ENSLOCG00000000889	protein_coding
	ENSLOCG00000000890	protein_coding
rfc2	ENSLOCG00000000891	protein_coding
si:cabz01093077.1	ENSLOCG00000000892	protein_coding
ighv1-2	ENSLOCG00000000893	protein_coding
	ENSLOCG00000000894	protein_coding
pnp5a	ENSLOCG00000000895	protein_coding
mcf2l2	ENSLOCG00000000896	protein_coding
	ENSLOCG00000000897	protein_coding
flvcr1	ENSLOCG00000000898	protein_coding
efhc1	ENSLOCG00000000899	protein_coding
yif1a	ENSLOCG00000000900	protein_coding
	ENSLOCG00000000901	protein_coding
dars1	ENSLOCG00000000902	protein_coding
entpd8	ENSLOCG00000000903	protein_coding
	ENSLOCG00000000904	protein_coding
gse1	ENSLOCG00000000905	protein_coding
nrip1b	ENSLOCG00000000906	protein_coding
	ENSLOCG00000000907	protein_coding
si:ch211-194c3.5	ENSLOCG00000000908	protein_coding
GTF3C1	ENSLOCG00000000909	protein_coding
	ENSLOCG00000000910	protein_coding
rffl	ENSLOCG00000000911	protein_coding
ighv4-3	ENSLOCG00000000912	protein_coding
tnnt2d	ENSLOCG00000000913	protein_coding
vash2	ENSLOCG00000000914	protein_coding
H3-3A	ENSLOCG00000000915	protein_coding
KCNQ1	ENSLOCG00000000916	protein_coding
	ENSLOCG00000000917	protein_coding
	ENSLOCG00000000918	protein_coding
	ENSLOCG00000000919	protein_coding
	ENSLOCG00000000920	protein_coding
rfx2	ENSLOCG00000000921	protein_coding
kcnj9	ENSLOCG00000000922	protein_coding
gins2	ENSLOCG00000000923	protein_coding
ehd1b	ENSLOCG00000000924	protein_coding
	ENSLOCG00000000925	protein_coding
	ENSLOCG00000000926	protein_coding
samsn1b	ENSLOCG00000000927	protein_coding
atrn	ENSLOCG00000000928	protein_coding
	ENSLOCG00000000929	protein_coding
MYH6	ENSLOCG00000000930	protein_coding
	ENSLOCG00000000931	protein_coding
	ENSLOCG00000000932	protein_coding
TRIM50	ENSLOCG00000000933	protein_coding
chek1	ENSLOCG00000000934	protein_coding
p3h1	ENSLOCG00000000935	protein_coding
	ENSLOCG00000000936	protein_coding
cxcr4a	ENSLOCG00000000937	protein_coding
eif3f	ENSLOCG00000000938	protein_coding
	ENSLOCG00000000939	protein_coding
BSPRY	ENSLOCG00000000940	protein_coding
ect2	ENSLOCG00000000941	protein_coding
	ENSLOCG00000000942	protein_coding
emc8	ENSLOCG00000000943	protein_coding
	ENSLOCG00000000944	protein_coding
	ENSLOCG00000000945	protein_coding
	ENSLOCG00000000946	protein_coding
znf341	ENSLOCG00000000947	protein_coding
	ENSLOCG00000000948	protein_coding
dnm1l	ENSLOCG00000000949	protein_coding
hspa13	ENSLOCG00000000950	protein_coding
	ENSLOCG00000000951	protein_coding
	ENSLOCG00000000952	protein_coding
rpl11	ENSLOCG00000000953	protein_coding
SEC14L5	ENSLOCG00000000954	protein_coding
fkbp6	ENSLOCG00000000955	protein_coding
abcb6b	ENSLOCG00000000956	protein_coding
zmynd19	ENSLOCG00000000957	protein_coding
ttc9c	ENSLOCG00000000958	protein_coding
thsd7bb	ENSLOCG00000000959	protein_coding
	ENSLOCG00000000960	protein_coding
cox4i1	ENSLOCG00000000961	protein_coding
	ENSLOCG00000000962	protein_coding
zgc:77880	ENSLOCG00000000963	protein_coding
	ENSLOCG00000000964	protein_coding
slc12a10.3	ENSLOCG00000000965	protein_coding
	ENSLOCG00000000966	protein_coding
gdpd5b	ENSLOCG00000000967	protein_coding
acsbg2	ENSLOCG00000000968	protein_coding
mrpl19	ENSLOCG00000000969	protein_coding
	ENSLOCG00000000970	protein_coding
ifitm5	ENSLOCG00000000971	protein_coding
klhl43	ENSLOCG00000000972	protein_coding
	ENSLOCG00000000973	protein_coding
	ENSLOCG00000000974	protein_coding
SPATA16	ENSLOCG00000000975	protein_coding
	ENSLOCG00000000976	protein_coding
ST8SIA1	ENSLOCG00000000977	protein_coding
zgc:153018	ENSLOCG00000000978	protein_coding
gfra4a	ENSLOCG00000000979	protein_coding
ndufs2	ENSLOCG00000000980	protein_coding
palmda	ENSLOCG00000000981	protein_coding
hnmt	ENSLOCG00000000982	protein_coding
baz1b	ENSLOCG00000000983	protein_coding
	ENSLOCG00000000984	protein_coding
	ENSLOCG00000000985	protein_coding
dusp22a	ENSLOCG00000000986	protein_coding
serpinh1b	ENSLOCG00000000987	protein_coding
	ENSLOCG00000000988	protein_coding
prdm10	ENSLOCG00000000989	protein_coding
	ENSLOCG00000000990	protein_coding
nlgn1	ENSLOCG00000000991	protein_coding
C1orf50	ENSLOCG00000000992	protein_coding
	ENSLOCG00000000993	protein_coding
	ENSLOCG00000000994	protein_coding
HNMT	ENSLOCG00000000995	protein_coding
pxmp4	ENSLOCG00000000996	protein_coding
eloa	ENSLOCG00000000997	protein_coding
ddc	ENSLOCG00000000998	protein_coding
tmem141	ENSLOCG00000000999	protein_coding
	ENSLOCG00000001000	protein_coding
	ENSLOCG00000001001	protein_coding
	ENSLOCG00000001002	protein_coding
	ENSLOCG00000001003	protein_coding
mllt1b	ENSLOCG00000001004	protein_coding
si:dkeyp-72e1.9	ENSLOCG00000001005	protein_coding
SLC22A17	ENSLOCG00000001006	protein_coding
	ENSLOCG00000001007	protein_coding
	ENSLOCG00000001008	protein_coding
gcfc2	ENSLOCG00000001009	protein_coding
	ENSLOCG00000001010	protein_coding
gucy2f	ENSLOCG00000001011	protein_coding
spopla	ENSLOCG00000001012	protein_coding
irf8	ENSLOCG00000001013	protein_coding
dnajb9a	ENSLOCG00000001014	protein_coding
cat	ENSLOCG00000001015	protein_coding
e2f1	ENSLOCG00000001016	protein_coding
	ENSLOCG00000001017	protein_coding
aplp2	ENSLOCG00000001018	protein_coding
	ENSLOCG00000001019	protein_coding
entpd3	ENSLOCG00000001020	protein_coding
	ENSLOCG00000001021	protein_coding
NAALADL2	ENSLOCG00000001022	protein_coding
pithd1	ENSLOCG00000001023	protein_coding
	ENSLOCG00000001024	protein_coding
	ENSLOCG00000001025	protein_coding
acer1	ENSLOCG00000001026	protein_coding
	ENSLOCG00000001027	protein_coding
ap5b1	ENSLOCG00000001028	protein_coding
	ENSLOCG00000001029	protein_coding
	ENSLOCG00000001030	protein_coding
itsn2b	ENSLOCG00000001031	protein_coding
mks1	ENSLOCG00000001032	protein_coding
	ENSLOCG00000001033	protein_coding
tm9sf1	ENSLOCG00000001034	protein_coding
	ENSLOCG00000001035	protein_coding
tgm5l	ENSLOCG00000001036	protein_coding
	ENSLOCG00000001037	protein_coding
nxph2a	ENSLOCG00000001038	protein_coding
	ENSLOCG00000001039	protein_coding
ptpra	ENSLOCG00000001040	protein_coding
	ENSLOCG00000001041	protein_coding
foxf1	ENSLOCG00000001042	protein_coding
	ENSLOCG00000001043	protein_coding
rpl14	ENSLOCG00000001044	protein_coding
	ENSLOCG00000001045	protein_coding
ap5s1	ENSLOCG00000001046	protein_coding
lypla2	ENSLOCG00000001047	protein_coding
	ENSLOCG00000001048	protein_coding
tsku	ENSLOCG00000001049	protein_coding
psme1	ENSLOCG00000001050	protein_coding
	ENSLOCG00000001051	protein_coding
frrs1a	ENSLOCG00000001052	protein_coding
SAPCD2	ENSLOCG00000001053	protein_coding
	ENSLOCG00000001054	protein_coding
gask1a	ENSLOCG00000001055	protein_coding
	ENSLOCG00000001056	protein_coding
	ENSLOCG00000001057	protein_coding
si:ch211-246m6.4	ENSLOCG00000001058	protein_coding
bcl7bb	ENSLOCG00000001059	protein_coding
	ENSLOCG00000001060	protein_coding
CDC25B	ENSLOCG00000001061	protein_coding
zgc:73226	ENSLOCG00000001062	protein_coding
	ENSLOCG00000001063	protein_coding
acer3	ENSLOCG00000001064	protein_coding
ighv6-1	ENSLOCG00000001065	protein_coding
mthfsd	ENSLOCG00000001066	protein_coding
sfpq	ENSLOCG00000001067	protein_coding
myo1f	ENSLOCG00000001068	protein_coding
ctnnbl1	ENSLOCG00000001069	protein_coding
	ENSLOCG00000001070	protein_coding
rps6ka4	ENSLOCG00000001071	protein_coding
	ENSLOCG00000001072	protein_coding
cdc42	ENSLOCG00000001073	protein_coding
commd9	ENSLOCG00000001074	protein_coding
	ENSLOCG00000001075	protein_coding
	ENSLOCG00000001076	protein_coding
	ENSLOCG00000001077	protein_coding
DNAH1	ENSLOCG00000001078	protein_coding
	ENSLOCG00000001079	protein_coding
ighv6-1	ENSLOCG00000001080	protein_coding
	ENSLOCG00000001081	protein_coding
tbl2	ENSLOCG00000001082	protein_coding
idh3b	ENSLOCG00000001083	protein_coding
	ENSLOCG00000001084	protein_coding
UBN1	ENSLOCG00000001085	protein_coding
gas8	ENSLOCG00000001086	protein_coding
si:ch211-246m6.5	ENSLOCG00000001087	protein_coding
si:dkey-92f12.2	ENSLOCG00000001088	protein_coding
kcnmb2	ENSLOCG00000001089	protein_coding
si:ch211-175f11.5	ENSLOCG00000001090	protein_coding
	ENSLOCG00000001091	protein_coding
thtpa	ENSLOCG00000001092	protein_coding
	ENSLOCG00000001093	protein_coding
mmp13b	ENSLOCG00000001094	protein_coding
vstm2l	ENSLOCG00000001095	protein_coding
st14b	ENSLOCG00000001096	protein_coding
si:ch211-147k10.5	ENSLOCG00000001097	protein_coding
aglb	ENSLOCG00000001098	protein_coding
rom1a	ENSLOCG00000001099	protein_coding
	ENSLOCG00000001100	protein_coding
rnf19b	ENSLOCG00000001101	protein_coding
pnpla8	ENSLOCG00000001102	protein_coding
adamts10	ENSLOCG00000001103	protein_coding
kirrel1b	ENSLOCG00000001104	protein_coding
nsun5	ENSLOCG00000001105	protein_coding
glyr1	ENSLOCG00000001106	protein_coding
si:ch1073-174d20.1	ENSLOCG00000001107	protein_coding
zmat3	ENSLOCG00000001108	protein_coding
	ENSLOCG00000001109	protein_coding
entpd2b	ENSLOCG00000001110	protein_coding
svbp	ENSLOCG00000001111	protein_coding
snrka	ENSLOCG00000001112	protein_coding
	ENSLOCG00000001113	protein_coding
	ENSLOCG00000001114	protein_coding
	ENSLOCG00000001115	protein_coding
	ENSLOCG00000001116	protein_coding
	ENSLOCG00000001117	protein_coding
traf6	ENSLOCG00000001118	protein_coding
pik3ca	ENSLOCG00000001119	protein_coding
	ENSLOCG00000001120	protein_coding
	ENSLOCG00000001121	protein_coding
pom121	ENSLOCG00000001122	protein_coding
lrp1ba	ENSLOCG00000001123	protein_coding
ak2	ENSLOCG00000001124	protein_coding
	ENSLOCG00000001125	protein_coding
wnt4	ENSLOCG00000001126	protein_coding
	ENSLOCG00000001127	protein_coding
	ENSLOCG00000001128	protein_coding
zap70	ENSLOCG00000001129	protein_coding
tti1	ENSLOCG00000001130	protein_coding
FCN1	ENSLOCG00000001131	protein_coding
zgc:172122	ENSLOCG00000001132	protein_coding
	ENSLOCG00000001133	protein_coding
si:ch1073-174d20.2	ENSLOCG00000001134	protein_coding
	ENSLOCG00000001135	protein_coding
api5	ENSLOCG00000001136	protein_coding
	ENSLOCG00000001137	protein_coding
	ENSLOCG00000001138	protein_coding
	ENSLOCG00000001139	pseudogene
DQX1	ENSLOCG00000001140	protein_coding
ldb3b	ENSLOCG00000001141	protein_coding
nudt22	ENSLOCG00000001142	protein_coding
nrcama	ENSLOCG00000001143	protein_coding
rprd1b	ENSLOCG00000001144	protein_coding
ano10a	ENSLOCG00000001145	protein_coding
rogdi	ENSLOCG00000001146	protein_coding
	ENSLOCG00000001147	protein_coding
	ENSLOCG00000001148	protein_coding
ipo4	ENSLOCG00000001149	protein_coding
dysf	ENSLOCG00000001150	protein_coding
phpt1	ENSLOCG00000001151	protein_coding
nfrkb	ENSLOCG00000001152	protein_coding
	ENSLOCG00000001153	protein_coding
mob3a	ENSLOCG00000001154	protein_coding
hip1	ENSLOCG00000001155	protein_coding
mmp13a	ENSLOCG00000001156	protein_coding
stx5a	ENSLOCG00000001157	protein_coding
shisal1a	ENSLOCG00000001158	protein_coding
ttc17	ENSLOCG00000001159	protein_coding
wu:fj05g07	ENSLOCG00000001160	protein_coding
	ENSLOCG00000001161	protein_coding
	ENSLOCG00000001162	protein_coding
trim62.1	ENSLOCG00000001163	protein_coding
ndufs5	ENSLOCG00000001164	protein_coding
	ENSLOCG00000001165	protein_coding
def8	ENSLOCG00000001166	protein_coding
tgm2a	ENSLOCG00000001167	protein_coding
	ENSLOCG00000001168	protein_coding
	ENSLOCG00000001169	protein_coding
	ENSLOCG00000001170	protein_coding
SMIM22	ENSLOCG00000001171	protein_coding
mknk2a	ENSLOCG00000001172	protein_coding
oxt	ENSLOCG00000001173	protein_coding
	ENSLOCG00000001174	protein_coding
tgfb5	ENSLOCG00000001175	protein_coding
	ENSLOCG00000001176	protein_coding
si:ch211-38m6.7	ENSLOCG00000001177	protein_coding
	ENSLOCG00000001178	protein_coding
galr2b	ENSLOCG00000001179	protein_coding
ighv6-1	ENSLOCG00000001180	protein_coding
ABHD5	ENSLOCG00000001181	protein_coding
MACF1	ENSLOCG00000001182	protein_coding
	ENSLOCG00000001183	protein_coding
tmem45b	ENSLOCG00000001184	protein_coding
	ENSLOCG00000001185	protein_coding
	ENSLOCG00000001186	protein_coding
irf9	ENSLOCG00000001187	protein_coding
reps1	ENSLOCG00000001188	protein_coding
si:ch211-267e7.3	ENSLOCG00000001189	protein_coding
trmt112	ENSLOCG00000001190	protein_coding
U2AF1L5	ENSLOCG00000001191	protein_coding
vim	ENSLOCG00000001192	protein_coding
si:dkey-65j6.2	ENSLOCG00000001193	protein_coding
zfand2a	ENSLOCG00000001194	protein_coding
