Gene_id	H07	G05	B02	B05	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	E07	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSLOCG00000012075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	78	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0	0	30	0	9	0	15	1	0	7	0	1	0	30	0	0	0	0	0	1	54	0	0	0	2	0	0	5	0	0	0	8	0	0	0	27	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ENSLOCG00000012076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012077	70	0	0	0	0	0	0	0	3	4	6	0	0	2	0	42	0	0	0	0	17	0	23	0	13	0	65	0	0	0	3	0	0	0	7	0	0	0	3	0	0	0	19	0	18	2	0	11	0	0	0	44	0	0	71	0	0	15	11	0	0	0	22	0	0	6	79	0	0	30	0	0	0	13	0	14	9	2	0	1	0	0	0	0	0	27	0	0	0	0	0	31	0	0	0	21
ENSLOCG00000012078	1	31	0	3	1	45	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	84	0	0	0	4	0	0	0	26	0	0	0	0	0	0	0	2	0	0	23	4	0	0	8	0	31	0	0	21	0	0	1	5	0	0	0	0	0	1	45	0	12	0	128	0	0	4	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	5	0	19
ENSLOCG00000012079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012080	86	0	0	0	9	29	18	0	27	42	32	0	0	18	111	29	0	21	0	0	42	0	34	0	99	0	35	22	0	0	26	0	0	10	98	3	0	2	10	0	111	0	114	0	58	11	27	33	0	0	6	299	1	0	76	2	0	2	56	0	11	9	30	1	1	48	72	9	2	29	0	0	0	25	0	1	60	30	0	3	0	16	0	0	0	0	0	15	40	0	0	56	0	0	0	45
ENSLOCG00000012081	33	2	0	0	3	38	41	0	33	21	0	14	0	16	12	12	0	0	1	18	266	0	23	0	53	0	44	4	5	0	18	0	0	16	112	0	0	0	1	5	10	0	80	0	165	18	0	6	0	0	0	222	16	5	51	0	0	35	68	0	2	18	53	0	4	11	45	17	0	42	0	0	1	30	0	0	127	49	0	9	0	11	9	0	0	0	0	109	0	0	0	27	20	8	0	6
ENSLOCG00000012082	57	23	0	4	305	24	18	0	42	374	28	18	0	32	82	83	0	30	0	0	13	0	22	0	213	0	20	0	40	0	33	0	0	6	101	11	3	2	13	6	48	0	51	0	95	43	27	236	0	26	0	324	0	11	33	0	0	42	2	0	0	0	191	13	0	30	6	46	0	51	0	0	27	117	0	133	108	384	0	11	0	22	12	0	0	1	0	106	3	0	0	42	6	20	0	3
ENSLOCG00000012083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012086	12	1	0	0	9	0	45	0	0	10	2	0	0	5	1	42	0	0	0	0	29	0	24	0	25	0	9	0	0	0	0	0	0	0	7	18	0	0	0	0	4	0	0	0	3	0	0	14	0	5	0	31	9	0	45	0	0	100	1	0	8	0	31	0	0	10	12	0	0	20	0	0	2	35	0	0	0	40	0	36	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012087	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSLOCG00000012088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012090	0	0	6	0	0	0	0	0	28	0	6	0	0	0	0	0	0	1321	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	70	0	0	1	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
ENSLOCG00000012091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	191	0	0	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	97	0	10	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ENSLOCG00000012093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012094	0	0	0	0	0	0	0	0	1	0	0	2	2	0	4	0	0	3	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	27	0	0	0	0	20	0	0	0
ENSLOCG00000012095	79	0	7	0	0	0	0	0	149	0	0	9	0	0	1	10	0	16	0	0	2	0	24	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	7	0	3	81	0	2	7	59	0	0	0	0	0	0	2	119	207	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	78	0	6	0	0	0	3	0	0	0	149
ENSLOCG00000012096	0	20	0	5	141	0	0	0	0	303	0	10	17	0	30	0	0	0	0	0	46	0	4	0	59	0	30	12	7	0	24	0	0	0	46	1	0	9	0	0	64	0	29	0	65	12	22	88	0	2	0	67	0	0	2	0	0	0	31	0	0	10	150	0	0	36	0	11	0	87	0	0	0	6	0	8	33	68	0	0	0	0	0	0	0	0	0	16	14	0	0	37	10	2	0	0
ENSLOCG00000012097	4	0	0	0	0	0	0	0	11	0	0	3	0	0	52	5	0	0	0	0	22	0	22	0	39	0	29	2	0	0	1	0	0	0	8	0	0	5	0	0	0	0	1	0	19	0	0	0	0	0	0	59	0	0	2	0	0	18	28	0	2	0	6	0	0	29	17	32	0	23	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	19	0	0	2	9	0	65	0	10	0	43
ENSLOCG00000012098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012099	0	0	0	0	0	0	0	0	14	0	17	17	0	25	29	26	0	14	0	0	10	0	0	0	25	0	5	0	0	0	3	0	0	0	0	0	0	0	20	0	9	0	8	0	11	1	0	0	0	0	7	48	0	1	2	0	0	12	1	0	4	0	1	0	0	14	0	0	0	5	0	0	22	0	0	0	8	0	0	32	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSLOCG00000012100	1	0	0	0	0	0	0	0	4	7	0	0	0	0	7	0	0	0	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0
ENSLOCG00000012101	285	3	31	8	85	22	1	2	265	111	62	14	1	107	208	34	0	160	7	23	389	0	69	0	874	0	551	61	13	0	43	0	0	0	193	34	0	49	76	8	361	0	443	0	653	107	36	171	3	50	24	1575	6	9	322	5	1	639	599	0	56	60	129	0	19	419	337	42	0	692	0	0	20	445	0	10	444	194	0	87	7	3	39	0	8	187	0	164	26	0	0	559	42	16	0	289
ENSLOCG00000012102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012103	61	3	0	1	108	0	62	0	65	31	13	6	0	19	42	108	0	50	2	2	23	0	57	0	150	0	73	16	1	0	4	0	0	25	35	17	6	32	113	3	82	0	108	0	114	42	8	63	0	36	19	254	4	25	82	20	0	59	74	0	9	32	102	0	0	50	85	28	1	94	0	0	2	56	10	4	92	64	0	41	0	32	0	0	0	16	0	0	27	0	0	70	6	0	0	98
ENSLOCG00000012104	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012107	0	1	0	0	36	9	0	0	7	0	0	0	0	0	58	2	0	21	0	0	1	0	0	0	18	0	0	10	10	0	30	0	0	0	118	0	0	0	0	17	37	0	37	0	35	0	56	0	0	0	0	135	0	0	0	0	0	4	30	0	0	0	0	0	0	0	6	1	5	0	0	0	17	9	0	0	18	35	0	0	0	16	0	0	0	0	0	1	0	0	0	24	0	15	0	24
ENSLOCG00000012108	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012112	21	16	0	0	0	0	6	0	81	9	0	24	33	0	164	28	0	12	1	5	65	0	34	0	47	0	20	5	0	0	0	0	0	0	12	71	0	63	0	42	4	0	35	0	538	0	0	0	0	4	0	35	0	40	13	0	0	13	156	0	12	50	0	0	0	6	18	74	0	7	0	0	0	4	2	0	12	2	0	7	9	16	0	0	0	24	0	241	0	0	0	461	112	3	0	47
ENSLOCG00000012113	1	25	0	0	2	0	10	0	6	2	13	0	0	39	51	26	0	5	1	0	0	0	33	0	32	0	34	4	0	0	0	0	0	0	2	4	0	6	9	0	0	0	10	0	66	15	0	14	0	6	21	126	0	0	9	3	2	85	20	0	29	7	7	0	0	5	0	1	0	55	0	0	4	16	0	1	0	10	0	0	0	0	7	0	0	0	0	1	14	0	0	1	20	1	0	3
ENSLOCG00000012114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012115	105	0	12	6	12	1	14	0	91	0	45	0	0	48	7	36	0	21	0	0	53	0	36	0	102	0	47	7	1	0	2	0	0	6	0	0	0	0	64	2	28	0	68	0	33	16	0	10	0	0	0	238	0	5	42	2	0	45	14	0	0	4	9	0	0	114	59	201	0	77	0	0	2	14	0	0	57	22	0	69	7	2	0	0	0	51	0	93	21	3	0	18	7	12	0	14
ENSLOCG00000012116	0	2	0	11	14	11	3	0	24	26	34	20	49	66	62	24	0	42	0	14	41	0	0	0	15	0	180	20	0	0	37	0	0	2	3	0	0	7	22	14	1	0	18	0	34	223	4	17	0	1	7	5	30	26	22	29	0	14	19	0	11	0	196	0	3	171	14	47	0	163	0	0	58	6	0	0	0	18	0	0	0	0	27	0	0	0	0	6	95	0	0	16	41	19	0	52
ENSLOCG00000012117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012118	45	0	0	0	4	1	11	0	18	18	1	0	0	48	2	1	0	31	0	0	17	0	25	0	95	0	144	1	3	0	0	0	0	0	9	0	0	1	24	0	8	0	19	0	40	6	0	8	0	0	0	88	0	1	14	0	16	67	21	0	9	0	35	0	0	48	97	39	0	84	0	0	1	29	0	2	76	36	0	24	0	0	0	0	0	18	0	0	3	0	0	34	3	0	0	50
ENSLOCG00000012119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012120	3	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	3	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012121	106	5	1	18	16	9	16	0	131	63	15	16	0	107	121	83	0	107	7	0	86	19	21	0	130	0	272	31	0	0	31	0	0	0	34	3	0	3	124	0	132	1	252	0	135	29	7	39	0	1	0	843	5	0	87	1	0	305	121	0	74	63	66	0	1	220	262	127	0	356	0	0	2	295	0	0	133	49	0	103	0	0	2	0	11	14	0	175	16	0	0	337	12	22	0	289
ENSLOCG00000012122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012123	45	4	0	5	2	33	25	0	50	39	54	16	0	122	37	36	0	30	0	15	8	0	49	0	193	0	68	21	0	0	6	0	0	8	60	42	0	4	164	0	26	0	27	0	71	61	66	40	0	0	11	134	0	0	49	29	0	41	49	0	24	30	106	0	0	65	36	64	0	60	0	0	12	112	1	10	70	68	0	15	0	30	7	0	0	4	0	38	33	0	0	6	35	21	0	23
ENSLOCG00000012124	2	8	11	1	6	0	0	0	0	13	8	0	4	2	41	8	0	22	0	0	28	0	2	0	94	0	18	10	0	0	1	0	0	0	3	14	0	0	13	1	13	0	34	0	22	0	62	8	0	5	0	64	0	0	0	0	0	15	20	0	3	19	1	0	0	2	0	12	0	0	0	0	0	23	0	0	36	0	0	1	0	0	0	0	0	0	0	14	0	0	0	21	0	0	0	3
ENSLOCG00000012125	290	33	10	23	192	4	46	15	115	236	14	0	6	16	117	180	0	48	0	2	52	0	116	0	168	0	109	15	15	0	15	0	0	14	30	5	0	0	20	7	18	2	48	0	93	178	24	192	0	89	1	111	4	42	302	0	0	116	81	0	37	0	160	6	5	83	278	13	0	155	0	0	36	85	6	0	26	252	0	29	0	2	0	0	0	2	0	105	12	2	0	37	8	18	0	210
ENSLOCG00000012126	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012127	28	0	2	10	49	7	30	0	138	30	19	0	0	30	137	75	0	58	1	0	35	0	57	0	229	0	344	21	6	0	3	0	0	6	69	0	0	29	47	10	120	1	79	0	45	82	49	80	1	0	9	429	0	5	124	0	0	42	61	0	15	32	86	0	12	303	102	127	0	418	0	0	58	66	0	6	93	87	0	54	0	0	8	0	0	45	0	55	46	2	0	110	1	12	0	127
ENSLOCG00000012128	20	0	0	0	1	6	8	0	69	12	4	22	0	7	132	25	0	21	0	0	128	0	26	0	214	0	33	3	0	0	3	0	0	9	97	13	0	2	0	6	61	0	114	0	115	5	0	19	0	25	0	725	4	12	89	0	0	76	36	0	16	27	5	0	0	19	71	5	0	65	0	0	11	142	0	24	69	33	0	14	0	38	19	0	0	0	0	48	11	9	0	85	14	6	0	51
ENSLOCG00000012129	0	0	0	0	0	0	0	0	37	0	0	0	0	0	6	0	0	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	27	0	0	0	7	3	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	19	0	0	0	3
ENSLOCG00000012130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012132	23	0	0	0	4	0	0	0	28	37	0	0	0	0	0	23	0	0	0	0	5	0	21	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	12	0	0	0	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	43
ENSLOCG00000012133	0	0	0	0	20	0	0	0	35	30	0	0	0	0	2	0	0	0	0	0	7	0	0	0	167	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	40	0	53	0	5	0	0	28	0	23	0	263	0	0	12	0	0	12	0	0	3	0	45	0	0	5	5	0	0	0	0	0	0	153	0	0	60	82	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	1
ENSLOCG00000012134	16	0	0	0	0	0	0	0	13	4	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	20	0	0	5	0	0	12	15	0	0	0	0	0	0	5	14	5	0	0	0	0	0	5	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSLOCG00000012135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	8	0	0	0	3	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012136	28	3	0	0	13	0	0	0	62	6	2	0	0	14	8	0	0	7	0	0	27	0	0	0	15	0	20	5	0	0	0	0	0	0	57	0	0	8	9	0	44	0	82	0	42	0	0	6	0	0	0	79	0	0	29	12	0	4	16	0	0	0	19	0	0	14	44	0	0	72	0	0	10	30	0	0	28	1	0	0	0	1	3	0	0	0	0	0	0	0	0	38	0	0	0	17
ENSLOCG00000012137	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012138	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	43	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSLOCG00000012139	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000012140	8	0	0	0	6	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	13	0	17	0	5	0	18	0	3	0	0	0	0	0	1	0	0	0	0	0	17	0	2	0	14	0	0	6	0	0	0	1	0	0	8	0	0	3	5	0	0	9	9	0	0	21	0	0	0	7	0	0	1	29	0	0	5	7	0	0	0	0	0	0	0	13	0	0	0	0	0	41	0	0	0	9
ENSLOCG00000012141	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	3	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	40	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
